[응답자 특성],,,,,,,,,,,,,,,,
,,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,
,,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세
【BOT2】,1.0,2.0,,1.3,2.8,3.3,,2.1,4.3,,,,,,,
【BOT3】,8.3,6.7,10.0,6.3,7.0,10.0,4.1,6.3,8.7,10.7,9.3,14.8,8.3,8.3,11.1,
【TOP3】,91.7,93.3,90.0,93.7,93.0,90.0,95.9,93.8,91.3,89.3,90.7,85.2,91.7,91.7,88.9,
【TOP2】,54.3,62.0,46.7,67.1,56.3,70.0,65.3,60.4,47.8,46.7,46.7,48.1,45.8,52.1,37.0,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_2) 언제나 유행에 따른다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1)전혀 동의 하지않는다,0.7,,1.3,,,,,,,2.7,,,4.2,,,
2)동의 하지않는다,8.7,6.0,11.3,7.6,4.2,10.0,6.1,2.1,8.7,12.0,10.7,11.1,12.5,6.3,18.5,
3)약간 동의 하지 않는 편이다,33.3,25.3,41.3,22.8,28.2,20.0,24.5,27.1,30.4,40.0,42.7,40.7,39.6,43.8,40.7,
4)약간 동의하는 편이다,39.7,48.7,30.7,50.6,46.5,50.0,51.0,56.3,26.1,29.3,32.0,25.9,31.3,35.4,25.9,
5)동의한다,16.3,18.7,14.0,19.0,18.3,20.0,18.4,12.5,30.4,14.7,13.3,18.5,12.5,14.6,11.1,
6)매우 동의한다,1.3,1.3,1.3,,2.8,,,2.1,4.3,1.3,1.3,3.7,,,3.7,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,9.3,6.0,12.7,7.6,4.2,10.0,6.1,2.1,8.7,14.7,10.7,11.1,16.7,6.3,18.5,
【BOT3】,42.7,31.3,54.0,30.4,32.4,30.0,30.6,29.2,39.1,54.7,53.3,51.9,56.3,50.0,59.3,
【TOP3】,57.3,68.7,46.0,69.6,67.6,70.0,69.4,70.8,60.9,45.3,46.7,48.1,43.8,50.0,40.7,
【TOP2】,17.7,20.0,15.3,19.0,21.1,20.0,18.4,14.6,34.8,16.0,14.7,22.2,12.5,14.6,14.8,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_3) 친구에게 추천할 만 하다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1)전혀 동의 하지않는다,0.3,,0.7,,,,,,,,1.3,,,,3.7,
2)동의 하지않는다,2.3,1.3,3.3,,2.8,,,2.1,4.3,,6.7,,,6.3,7.4,
3)약간 동의 하지 않는 편이다,11.7,6.0,17.3,3.8,8.5,3.3,4.1,10.4,4.3,20.0,14.7,18.5,20.8,10.4,22.2,
4)약간 동의하는 편이다,42.7,36.0,49.3,39.2,32.4,40.0,38.8,27.1,43.5,50.7,48.0,51.9,50.0,47.9,48.1,
5)동의한다,37.7,48.7,26.7,49.4,47.9,53.3,46.9,50.0,43.5,25.3,28.0,22.2,27.1,33.3,18.5,
6)매우 동의한다,5.3,8.0,2.7,7.6,8.5,3.3,10.2,10.4,4.3,4.0,1.3,7.4,2.1,2.1,,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,2.7,1.3,4.0,,2.8,,,2.1,4.3,,8.0,,,6.3,11.1,
【BOT3】,14.3,7.3,21.3,3.8,11.3,3.3,4.1,12.5,8.7,20.0,22.7,18.5,20.8,16.7,33.3,
【TOP3】,85.7,92.7,78.7,96.2,88.7,96.7,95.9,87.5,91.3,80.0,77.3,81.5,79.2,83.3,66.7,
【TOP2】,43.0,56.7,29.3,57.0,56.3,56.7,57.1,60.4,47.8,29.3,29.3,29.6,29.2,35.4,18.5,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_4) 가격 대비 품질이 좋다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1)전혀 동의 하지않는다,0.7,0.7,0.7,,1.4,,,2.1,,,1.3,,,,3.7,
2)동의 하지않는다,2.7,2.7,2.7,2.5,2.8,3.3,2.0,4.2,,2.7,2.7,3.7,2.1,,7.4,
3)약간 동의 하지 않는 편이다,20.0,10.0,30.0,10.1,9.9,10.0,10.2,8.3,13.0,34.7,25.3,29.6,37.5,29.2,18.5,
4)약간 동의하는 편이다,47.3,47.3,47.3,54.4,39.4,56.7,53.1,35.4,47.8,44.0,50.7,44.4,43.8,47.9,55.6,
5)동의한다,24.7,33.3,16.0,30.4,36.6,26.7,32.7,39.6,30.4,16.0,16.0,14.8,16.7,18.8,11.1,
6)매우 동의한다,4.7,6.0,3.3,2.5,9.9,3.3,2.0,10.4,8.7,2.7,4.0,7.4,,4.2,3.7,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,3.3,3.3,3.3,2.5,4.2,3.3,2.0,6.3,,2.7,4.0,3.7,2.1,,11.1,
【BOT3】,23.3,13.3,33.3,12.7,14.1,13.3,12.2,14.6,13.0,37.3,29.3,33.3,39.6,29.2,29.6,
【TOP3】,76.7,86.7,66.7,87.3,85.9,86.7,87.8,85.4,87.0,62.7,70.7,66.7,60.4,70.8,70.4,
【TOP2】,29.3,39.3,19.3,32.9,46.5,30.0,34.7,50.0,39.1,18.7,20.0,22.2,16.7,22.9,14.8,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_5) 친근하고 나와 가깝게 느껴진다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
2)동의 하지않는다,2.7,0.7,4.7,,1.4,,,2.1,,1.3,8.0,3.7,,4.2,14.8,
3)약간 동의 하지 않는 편이다,16.0,9.3,22.7,10.1,8.5,13.3,8.2,8.3,8.7,29.3,16.0,37.0,25.0,14.6,18.5,
4)약간 동의하는 편이다,42.3,39.3,45.3,39.2,39.4,50.0,32.7,35.4,47.8,45.3,45.3,33.3,52.1,43.8,48.1,
5)동의한다,34.7,45.3,24.0,45.6,45.1,30.0,55.1,47.9,39.1,20.0,28.0,14.8,22.9,33.3,18.5,
6)매우 동의한다,4.3,5.3,3.3,5.1,5.6,6.7,4.1,6.3,4.3,4.0,2.7,11.1,,4.2,,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,2.7,0.7,4.7,,1.4,,,2.1,,1.3,8.0,3.7,,4.2,14.8,
【BOT3】,18.7,10.0,27.3,10.1,9.9,13.3,8.2,10.4,8.7,30.7,24.0,40.7,25.0,18.8,33.3,
【TOP3】,81.3,90.0,72.7,89.9,90.1,86.7,91.8,89.6,91.3,69.3,76.0,59.3,75.0,81.3,66.7,
【TOP2】,39.0,50.7,27.3,50.6,50.7,36.7,59.2,54.2,43.5,24.0,30.7,25.9,22.9,37.5,18.5,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_6) 다이나믹하고 혁신적이다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1)전혀 동의 하지않는다,1.3,,2.7,,,,,,,4.0,1.3,,6.3,,3.7,
2)동의 하지않는다,8.7,7.3,10.0,10.1,4.2,10.0,10.2,4.2,4.3,12.0,8.0,7.4,14.6,8.3,7.4,
3)약간 동의 하지 않는 편이다,38.7,29.3,48.0,24.1,35.2,23.3,24.5,33.3,39.1,46.7,49.3,51.9,43.8,47.9,51.9,
4)약간 동의하는 편이다,32.7,38.7,26.7,39.2,38.0,33.3,42.9,41.7,30.4,25.3,28.0,29.6,22.9,27.1,29.6,
5)동의한다,18.0,23.3,12.7,25.3,21.1,33.3,20.4,20.8,21.7,12.0,13.3,11.1,12.5,16.7,7.4,
6)매우 동의한다,0.7,1.3,,1.3,1.4,,2.0,,4.3,,,,,,,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,10.0,7.3,12.7,10.1,4.2,10.0,10.2,4.2,4.3,16.0,9.3,7.4,20.8,8.3,11.1,
【BOT3】,48.7,36.7,60.7,34.2,39.4,33.3,34.7,37.5,43.5,62.7,58.7,59.3,64.6,56.3,63.0,
【TOP3】,51.3,63.3,39.3,65.8,60.6,66.7,65.3,62.5,56.5,37.3,41.3,40.7,35.4,43.8,37.0,
【TOP2】,18.7,24.7,12.7,26.6,22.5,33.3,22.4,20.8,26.1,12.0,13.3,11.1,12.5,16.7,7.4,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_7) 고급스럽다/프리미엄 브랜드이다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1)전혀 동의 하지않는다,0.3,,0.7,,,,,,,,1.3,,,,3.7,
2)동의 하지않는다,4.3,2.0,6.7,1.3,2.8,,2.0,2.1,4.3,1.3,12.0,3.7,,12.5,11.1,
3)약간 동의 하지 않는 편이다,24.7,20.7,28.7,17.7,23.9,23.3,14.3,22.9,26.1,29.3,28.0,18.5,35.4,29.2,25.9,
4)약간 동의하는 편이다,42.3,40.0,44.7,45.6,33.8,40.0,49.0,39.6,21.7,46.7,42.7,40.7,50.0,45.8,37.0,
5)동의한다,25.0,32.7,17.3,31.6,33.8,30.0,32.7,31.3,39.1,20.0,14.7,33.3,12.5,12.5,18.5,
6)매우 동의한다,3.3,4.7,2.0,3.8,5.6,6.7,2.0,4.2,8.7,2.7,1.3,3.7,2.1,,3.7,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,4.7,2.0,7.3,1.3,2.8,,2.0,2.1,4.3,1.3,13.3,3.7,,12.5,14.8,
【BOT3】,29.3,22.7,36.0,19.0,26.8,23.3,16.3,25.0,30.4,30.7,41.3,22.2,35.4,41.7,40.7,
【TOP3】,70.7,77.3,64.0,81.0,73.2,76.7,83.7,75.0,69.6,69.3,58.7,77.8,64.6,58.3,59.3,
【TOP2】,28.3,37.3,19.3,35.4,39.4,36.7,34.7,35.4,47.8,22.7,16.0,37.0,14.6,12.5,22.2,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_8) 내가 사용하기 적당한 가격이다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1)전혀 동의 하지않는다,1.0,0.7,1.3,,1.4,,,2.1,,,2.7,,,,7.4,
2)동의 하지않는다,7.0,4.0,10.0,5.1,2.8,6.7,4.1,2.1,4.3,14.7,5.3,14.8,14.6,4.2,7.4,
3)약간 동의 하지 않는 편이다,27.0,18.0,36.0,26.6,8.5,30.0,24.5,6.3,13.0,42.7,29.3,40.7,43.8,33.3,22.2,
4)약간 동의하는 편이다,37.0,40.0,34.0,39.2,40.8,40.0,38.8,41.7,39.1,26.7,41.3,25.9,27.1,39.6,44.4,
5)동의한다,24.0,32.7,15.3,27.8,38.0,23.3,30.6,41.7,30.4,12.0,18.7,7.4,14.6,20.8,14.8,
6)매우 동의한다,4.0,4.7,3.3,1.3,8.5,,2.0,6.3,13.0,4.0,2.7,11.1,,2.1,3.7,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,8.0,4.7,11.3,5.1,4.2,6.7,4.1,4.2,4.3,14.7,8.0,14.8,14.6,4.2,14.8,
【BOT3】,35.0,22.7,47.3,31.6,12.7,36.7,28.6,10.4,17.4,57.3,37.3,55.6,58.3,37.5,37.0,
【TOP3】,65.0,77.3,52.7,68.4,87.3,63.3,71.4,89.6,82.6,42.7,62.7,44.4,41.7,62.5,63.0,
【TOP2】,28.0,37.3,18.7,29.1,46.5,23.3,32.7,47.9,43.5,16.0,21.3,18.5,14.6,22.9,18.5,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_9) 비용을 좀더 지불할 가치가 있다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1)전혀 동의 하지않는다,1.7,1.3,2.0,1.3,1.4,,2.0,2.1,,2.7,1.3,3.7,2.1,,3.7,
2)동의 하지않는다,8.7,5.3,12.0,5.1,5.6,6.7,4.1,2.1,13.0,8.0,16.0,11.1,6.3,14.6,18.5,
3)약간 동의 하지 않는 편이다,39.3,30.0,48.7,31.6,28.2,40.0,26.5,33.3,17.4,52.0,45.3,37.0,60.4,50.0,37.0,
4)약간 동의하는 편이다,31.3,36.7,26.0,39.2,33.8,36.7,40.8,37.5,26.1,26.7,25.3,29.6,25.0,18.8,37.0,
5)동의한다,16.7,23.3,10.0,20.3,26.8,16.7,22.4,22.9,34.8,9.3,10.7,14.8,6.3,16.7,,
6)매우 동의한다,2.3,3.3,1.3,2.5,4.2,,4.1,2.1,8.7,1.3,1.3,3.7,,,3.7,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,10.3,6.7,14.0,6.3,7.0,6.7,6.1,4.2,13.0,10.7,17.3,14.8,8.3,14.6,22.2,
【BOT3】,49.7,36.7,62.7,38.0,35.2,46.7,32.7,37.5,30.4,62.7,62.7,51.9,68.8,64.6,59.3,
【TOP3】,50.3,63.3,37.3,62.0,64.8,53.3,67.3,62.5,69.6,37.3,37.3,48.1,31.3,35.4,40.7,
【TOP2】,19.0,26.7,11.3,22.8,31.0,16.7,26.5,25.0,43.5,10.7,12.0,18.5,6.3,16.7,3.7,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_10) 믿을 수 있는 브랜드이다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
2)동의 하지않는다,0.3,0.7,,,1.4,,,2.1,,,,,,,,
3)약간 동의 하지 않는 편이다,8.3,4.7,12.0,3.8,5.6,,6.1,4.2,8.7,14.7,9.3,14.8,14.6,12.5,3.7,
4)약간 동의하는 편이다,43.3,34.7,52.0,32.9,36.6,43.3,26.5,37.5,34.8,42.7,61.3,33.3,47.9,54.2,74.1,
5)동의한다,43.7,53.3,34.0,57.0,49.3,50.0,61.2,52.1,43.5,41.3,26.7,48.1,37.5,29.2,22.2,
6)매우 동의한다,4.3,6.7,2.0,6.3,7.0,6.7,6.1,4.2,13.0,1.3,2.7,3.7,,4.2,,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,0.3,0.7,,,1.4,,,2.1,,,,,,,,
【BOT3】,8.7,5.3,12.0,3.8,7.0,,6.1,6.3,8.7,14.7,9.3,14.8,14.6,12.5,3.7,
【TOP3】,91.3,94.7,88.0,96.2,93.0,100.0,93.9,93.8,91.3,85.3,90.7,85.2,85.4,87.5,96.3,
【TOP2】,48.0,60.0,36.0,63.3,56.3,56.7,67.3,56.3,56.5,42.7,29.3,51.9,37.5,33.3,22.2,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_11) 매우 여성적인 브랜드이다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1)전혀 동의 하지않는다,0.3,,0.7,,,,,,,,1.3,,,,3.7,
2)동의 하지않는다,5.7,3.3,8.0,1.3,5.6,,2.0,6.3,4.3,10.7,5.3,7.4,12.5,4.2,7.4,
3)약간 동의 하지 않는 편이다,19.7,20.0,19.3,19.0,21.1,23.3,16.3,20.8,21.7,21.3,17.3,29.6,16.7,10.4,29.6,
4)약간 동의하는 편이다,39.3,38.7,40.0,43.0,33.8,56.7,34.7,35.4,30.4,34.7,45.3,29.6,37.5,52.1,33.3,
5)동의한다,30.3,32.0,28.7,29.1,35.2,16.7,36.7,33.3,39.1,29.3,28.0,25.9,31.3,31.3,22.2,
6)매우 동의한다,4.7,6.0,3.3,7.6,4.2,3.3,10.2,4.2,4.3,4.0,2.7,7.4,2.1,2.1,3.7,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,6.0,3.3,8.7,1.3,5.6,,2.0,6.3,4.3,10.7,6.7,7.4,12.5,4.2,11.1,
【BOT3】,25.7,23.3,28.0,20.3,26.8,23.3,18.4,27.1,26.1,32.0,24.0,37.0,29.2,14.6,40.7,
【TOP3】,74.3,76.7,72.0,79.7,73.2,76.7,81.6,72.9,73.9,68.0,76.0,63.0,70.8,85.4,59.3,
【TOP2】,35.0,38.0,32.0,36.7,39.4,20.0,46.9,37.5,43.5,33.3,30.7,33.3,33.3,33.3,25.9,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_12) 세계적인 브랜드이다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1)전혀 동의 하지않는다,0.3,,0.7,,,,,,,1.3,,,2.1,,,
2)동의 하지않는다,2.0,2.0,2.0,1.3,2.8,,2.0,2.1,4.3,1.3,2.7,,2.1,2.1,3.7,
3)약간 동의 하지 않는 편이다,12.3,8.7,16.0,8.9,8.5,13.3,6.1,8.3,8.7,20.0,12.0,37.0,10.4,10.4,14.8,
4)약간 동의하는 편이다,40.7,36.0,45.3,38.0,33.8,46.7,32.7,37.5,26.1,38.7,52.0,22.2,47.9,56.3,44.4,
5)동의한다,37.3,44.7,30.0,41.8,47.9,36.7,44.9,45.8,52.2,30.7,29.3,25.9,33.3,25.0,37.0,
6)매우 동의한다,7.3,8.7,6.0,10.1,7.0,3.3,14.3,6.3,8.7,8.0,4.0,14.8,4.2,6.3,,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,2.3,2.0,2.7,1.3,2.8,,2.0,2.1,4.3,2.7,2.7,,4.2,2.1,3.7,
【BOT3】,14.7,10.7,18.7,10.1,11.3,13.3,8.2,10.4,13.0,22.7,14.7,37.0,14.6,12.5,18.5,
【TOP3】,85.3,89.3,81.3,89.9,88.7,86.7,91.8,89.6,87.0,77.3,85.3,63.0,85.4,87.5,81.5,
【TOP2】,44.7,53.3,36.0,51.9,54.9,40.0,59.2,52.1,60.9,38.7,33.3,40.7,37.5,31.3,37.0,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_13) 현대적인 브랜드이다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
2)동의 하지않는다,1.3,0.7,2.0,,1.4,,,2.1,,,4.0,,,4.2,3.7,
3)약간 동의 하지 않는 편이다,11.3,9.3,13.3,12.7,5.6,16.7,10.2,4.2,8.7,14.7,12.0,14.8,14.6,12.5,11.1,
4)약간 동의하는 편이다,43.7,36.0,51.3,35.4,36.6,30.0,38.8,35.4,39.1,50.7,52.0,44.4,54.2,47.9,59.3,
5)동의한다,38.7,48.7,28.7,48.1,49.3,53.3,44.9,52.1,43.5,30.7,26.7,29.6,31.3,27.1,25.9,
6)매우 동의한다,5.0,5.3,4.7,3.8,7.0,,6.1,6.3,8.7,4.0,5.3,11.1,,8.3,,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,1.3,0.7,2.0,,1.4,,,2.1,,,4.0,,,4.2,3.7,
【BOT3】,12.7,10.0,15.3,12.7,7.0,16.7,10.2,6.3,8.7,14.7,16.0,14.8,14.6,16.7,14.8,
【TOP3】,87.3,90.0,84.7,87.3,93.0,83.3,89.8,93.8,91.3,85.3,84.0,85.2,85.4,83.3,85.2,
【TOP2】,43.7,54.0,33.3,51.9,56.3,53.3,51.0,58.3,52.2,34.7,32.0,40.7,31.3,35.4,25.9,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_14) 내가 좋아하는 브랜드이다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
2)동의 하지않는다,1.0,,2.0,,,,,,,2.7,1.3,3.7,2.1,,3.7,
3)약간 동의 하지 않는 편이다,12.7,5.3,20.0,3.8,7.0,3.3,4.1,4.2,13.0,20.0,20.0,18.5,20.8,14.6,29.6,
4)약간 동의하는 편이다,36.3,27.3,45.3,29.1,25.4,30.0,28.6,25.0,26.1,46.7,44.0,44.4,47.9,47.9,37.0,
5)동의한다,41.7,58.0,25.3,57.0,59.2,56.7,57.1,60.4,56.5,24.0,26.7,14.8,29.2,25.0,29.6,
6)매우 동의한다,8.3,9.3,7.3,10.1,8.5,10.0,10.2,10.4,4.3,6.7,8.0,18.5,,12.5,,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,1.0,,2.0,,,,,,,2.7,1.3,3.7,2.1,,3.7,
【BOT3】,13.7,5.3,22.0,3.8,7.0,3.3,4.1,4.2,13.0,22.7,21.3,22.2,22.9,14.6,33.3,
【TOP3】,86.3,94.7,78.0,96.2,93.0,96.7,95.9,95.8,87.0,77.3,78.7,77.8,77.1,85.4,66.7,
【TOP2】,50.0,67.3,32.7,67.1,67.6,66.7,67.3,70.8,60.9,30.7,34.7,33.3,29.2,37.5,29.6,
,,,,,,,,,,,,,,,,
E5. 이미지 관련 속성 평가_15) 비오템의 전반적인 브랜드 이미지가 마음에 든다,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
2)동의 하지않는다,1.0,0.7,1.3,,1.4,,,2.1,,1.3,1.3,,2.1,,3.7,
3)약간 동의 하지 않는 편이다,6.7,6.7,6.7,3.8,9.9,3.3,4.1,8.3,13.0,8.0,5.3,18.5,2.1,4.2,7.4,
